Дата;Номер духовки;Название программы;Программа;ID события;Печь;Количество духовок
2024-11-01 07:39:35.000;2;Программа 3;3;20;Печь 2;2
2024-11-01 07:40:05.000;2;Программа 3;3;21;Печь 2;2
2024-11-01 08:09:23.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 08:12:51.000;2;Программа 4;4;1;Печь 2;2
2024-11-01 08:15:17.000;2;Программа 4;4;1;Печь 2;2
2024-11-01 08:15:18.000;2;Программа 2;2;15;Печь 2;2
2024-11-01 08:17:47.000;2;Программа 2;2;1;Печь 2;2
2024-11-01 08:19:17.000;2;Программа 2;2;20;Печь 2;2
2024-11-01 08:19:42.000;2;Программа 2;2;21;Печь 2;2
2024-11-01 08:19:43.000;2;Программа 2;2;16;Печь 2;2
2024-11-01 08:46:12.000;2;Программа 2;2;17;Печь 2;2
2024-11-01 08:46:18.000;2;Программа 2;2;18;Печь 2;2
2024-11-01 08:46:18.000;2;Программа 2;2;15;Печь 2;2
2024-11-01 08:46:22.000;2;Программа 2;2;8;Печь 2;2
2024-11-01 08:46:22.000;2;Программа 2;2;20;Печь 2;2
2024-11-01 08:48:13.000;2;Программа 2;2;21;Печь 2;2
2024-11-01 09:23:33.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 09:29:49.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 09:39:05.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 09:39:22.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 09:39:23.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 09:45:22.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 09:45:27.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 09:45:27.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 09:45:31.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 09:45:31.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 09:45:50.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 09:45:59.000;2;Программа 3;3;15;Печь 2;2
2024-11-01 09:48:19.000;2;Программа 3;3;1;Печь 2;2
2024-11-01 09:55:18.000;2;Программа 3;3;20;Печь 2;2
2024-11-01 09:55:24.000;2;Программа 3;3;21;Печь 2;2
2024-11-01 09:55:26.000;2;Программа 3;3;16;Печь 2;2
2024-11-01 09:58:35.000;2;Программа 3;3;17;Печь 2;2
2024-11-01 09:58:42.000;2;Программа 3;3;18;Печь 2;2
2024-11-01 09:58:42.000;2;Программа 3;3;15;Печь 2;2
2024-11-01 09:58:45.000;2;Программа 3;3;8;Печь 2;2
2024-11-01 09:58:46.000;2;Программа 3;3;20;Печь 2;2
2024-11-01 09:58:59.000;2;Программа 3;3;21;Печь 2;2
2024-11-01 10:02:13.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 10:02:55.000;2;Программа 4;4;1;Печь 2;2
2024-11-01 10:08:59.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 10:09:20.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 10:09:22.000;2;Программа 4;4;16;Печь 2;2
2024-11-01 10:33:21.000;2;Программа 4;4;17;Печь 2;2
2024-11-01 10:33:28.000;2;Программа 4;4;18;Печь 2;2
2024-11-01 10:33:28.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 10:33:30.000;2;Программа 4;4;8;Печь 2;2
2024-11-01 10:33:32.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 10:42:03.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 10:53:06.000;2;Программа 2;2;15;Печь 2;2
2024-11-01 11:00:04.000;2;Программа 2;2;1;Печь 2;2
2024-11-01 11:00:19.000;2;Программа 2;2;20;Печь 2;2
2024-11-01 11:00:38.000;2;Программа 2;2;21;Печь 2;2
2024-11-01 11:00:39.000;2;Программа 2;2;16;Печь 2;2
2024-11-01 11:26:38.000;2;Программа 2;2;17;Печь 2;2
2024-11-01 11:26:48.000;2;Программа 2;2;18;Печь 2;2
2024-11-01 11:26:48.000;2;Программа 2;2;15;Печь 2;2
2024-11-01 11:26:51.000;2;Программа 2;2;8;Печь 2;2
2024-11-01 11:26:52.000;2;Программа 2;2;20;Печь 2;2
2024-11-01 11:27:12.000;2;Программа 2;2;21;Печь 2;2
2024-11-01 11:27:21.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 11:29:44.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 11:30:17.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 11:30:27.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 11:30:27.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 11:35:56.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 11:36:03.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 11:36:04.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 11:36:06.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 11:36:07.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 11:36:21.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 12:35:11.000;2;Программа 3;3;15;Печь 2;2
2024-11-01 12:41:14.000;2;Программа 3;3;1;Печь 2;2
2024-11-01 12:41:54.000;2;Программа 3;3;20;Печь 2;2
2024-11-01 12:42:05.000;2;Программа 3;3;21;Печь 2;2
2024-11-01 12:42:06.000;2;Программа 3;3;16;Печь 2;2
2024-11-01 12:45:15.000;2;Программа 3;3;17;Печь 2;2
2024-11-01 12:45:23.000;2;Программа 3;3;18;Печь 2;2
2024-11-01 12:45:23.000;2;Программа 3;3;15;Печь 2;2
2024-11-01 12:45:26.000;2;Программа 3;3;8;Печь 2;2
2024-11-01 12:45:27.000;2;Программа 3;3;20;Печь 2;2
2024-11-01 12:45:42.000;2;Программа 3;3;21;Печь 2;2
2024-11-01 12:45:53.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 12:46:46.000;2;Программа 4;4;1;Печь 2;2
2024-11-01 12:47:06.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 12:47:22.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 12:47:23.000;2;Программа 4;4;16;Печь 2;2
2024-11-01 13:11:12.000;2;Программа 4;4;17;Печь 2;2
2024-11-01 13:11:17.000;2;Программа 4;4;18;Печь 2;2
2024-11-01 13:11:17.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 13:11:21.000;2;Программа 4;4;8;Печь 2;2
2024-11-01 13:11:27.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 13:11:52.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 13:15:15.000;2;Программа 2;2;15;Печь 2;2
2024-11-01 13:18:22.000;2;Программа 2;2;1;Печь 2;2
2024-11-01 13:19:29.000;2;Программа 2;2;20;Печь 2;2
2024-11-01 13:19:54.000;2;Программа 2;2;21;Печь 2;2
2024-11-01 13:19:55.000;2;Программа 2;2;16;Печь 2;2
2024-11-01 13:46:14.000;2;Программа 2;2;17;Печь 2;2
2024-11-01 13:46:26.000;2;Программа 2;2;18;Печь 2;2
2024-11-01 13:46:26.000;2;Программа 2;2;15;Печь 2;2
2024-11-01 13:46:29.000;2;Программа 2;2;8;Печь 2;2
2024-11-01 13:46:30.000;2;Программа 2;2;20;Печь 2;2
2024-11-01 13:47:02.000;2;Программа 2;2;21;Печь 2;2
2024-11-01 13:47:11.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 13:49:54.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 13:50:29.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 13:51:10.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 13:51:11.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 13:57:20.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 13:57:30.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 13:57:31.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 13:57:34.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 13:57:35.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 13:58:08.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 14:01:02.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 14:02:36.000;2;Программа 4;4;1;Печь 2;2
2024-11-01 14:05:01.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 14:05:12.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 14:05:13.000;2;Программа 4;4;16;Печь 2;2
2024-11-01 14:28:41.000;2;Программа 4;4;17;Печь 2;2
2024-11-01 14:28:48.000;2;Программа 4;4;18;Печь 2;2
2024-11-01 14:28:49.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 14:28:51.000;2;Программа 4;4;8;Печь 2;2
2024-11-01 14:28:53.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 14:29:17.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 14:29:26.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 14:32:56.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 14:35:10.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 14:35:17.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 14:35:17.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 14:40:46.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 14:40:52.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 14:40:52.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 14:40:59.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 14:41:02.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 14:41:27.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 14:51:48.000;2;Программа 1;1;15;Печь 2;2
2024-11-01 14:53:27.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 14:55:58.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 14:57:19.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 14:57:31.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 14:57:31.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 15:03:20.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 15:03:27.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 15:03:28.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 15:03:31.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 15:03:35.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 15:03:49.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 15:03:57.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 15:06:55.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 15:07:08.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 15:07:15.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 15:07:17.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 15:12:36.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 15:12:38.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 15:12:38.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 15:12:41.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 15:12:52.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 15:13:00.000;2;Программа 1;1;15;Печь 2;2
2024-11-01 15:14:25.000;2;Программа 1;1;1;Печь 2;2
2024-11-01 15:17:06.000;2;Программа 1;1;20;Печь 2;2
2024-11-01 15:17:23.000;2;Программа 1;1;21;Печь 2;2
2024-11-01 15:17:25.000;2;Программа 1;1;16;Печь 2;2
2024-11-01 15:31:04.000;2;Программа 1;1;17;Печь 2;2
2024-11-01 15:31:11.000;2;Программа 1;1;18;Печь 2;2
2024-11-01 15:31:11.000;2;Программа 1;1;1;Печь 2;2
2024-11-01 15:31:11.000;2;Программа 1;1;15;Печь 2;2
2024-11-01 15:31:11.000;2;Программа 1;1;1;Печь 2;2
2024-11-01 15:31:15.000;2;Программа 1;1;8;Печь 2;2
2024-11-01 15:31:16.000;2;Программа 1;1;20;Печь 2;2
2024-11-01 15:31:45.000;2;Программа 1;1;21;Печь 2;2
2024-11-01 15:37:46.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 15:40:41.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 15:41:38.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 15:41:48.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 15:41:50.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 15:47:29.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 15:47:32.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 15:47:32.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 15:47:35.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 15:47:39.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 15:47:53.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 15:50:03.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 15:53:11.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 15:54:12.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 15:54:19.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 15:54:20.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 15:59:49.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 15:59:54.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 15:59:54.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 15:59:57.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 15:59:59.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 16:00:13.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 17:54:03.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 18:00:53.000;2;Программа 4;4;1;Печь 2;2
2024-11-01 18:00:59.000;2;Программа 4;4;1;Печь 2;2
2024-11-01 18:01:08.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 18:01:10.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 18:01:11.000;2;Программа 4;4;16;Печь 2;2
2024-11-01 18:24:10.000;2;Программа 4;4;17;Печь 2;2
2024-11-01 18:24:13.000;2;Программа 4;4;18;Печь 2;2
2024-11-01 18:24:13.000;2;Программа 4;4;15;Печь 2;2
2024-11-01 18:24:17.000;2;Программа 4;4;8;Печь 2;2
2024-11-01 18:24:18.000;2;Программа 4;4;20;Печь 2;2
2024-11-01 18:24:19.000;2;Программа 4;4;21;Печь 2;2
2024-11-01 18:24:31.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 18:27:45.000;2;Программа 5;5;1;Печь 2;2
2024-11-01 18:27:46.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 18:27:47.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 18:27:49.000;2;Программа 5;5;16;Печь 2;2
2024-11-01 18:32:38.000;2;Программа 5;5;17;Печь 2;2
2024-11-01 18:32:44.000;2;Программа 5;5;18;Печь 2;2
2024-11-01 18:32:44.000;2;Программа 5;5;15;Печь 2;2
2024-11-01 18:32:48.000;2;Программа 5;5;8;Печь 2;2
2024-11-01 18:32:49.000;2;Программа 5;5;20;Печь 2;2
2024-11-01 18:32:49.000;2;Программа 5;5;21;Печь 2;2
2024-11-01 18:33:02.000;2;Программа 3;3;15;Печь 2;2
2024-11-01 18:35:11.000;2;Программа 3;3;1;Печь 2;2
2024-11-01 18:35:12.000;2;Программа 3;3;20;Печь 2;2
2024-11-01 18:35:14.000;2;Программа 3;3;21;Печь 2;2
2024-11-01 18:35:15.000;2;Программа 3;3;16;Печь 2;2
2024-11-01 18:37:54.000;2;Программа 3;3;17;Печь 2;2
2024-11-01 18:37:59.000;2;Программа 3;3;18;Печь 2;2
2024-11-01 18:37:59.000;2;Программа 3;3;15;Печь 2;2
2024-11-01 18:38:02.000;2;Программа 3;3;8;Печь 2;2
2024-11-01 18:38:04.000;2;Программа 3;3;20;Печь 2;2
2024-11-01 18:38:05.000;2;Программа 3;3;21;Печь 2;2
2024-11-02 06:03:56.000;2;Программа 2;2;15;Печь 2;2
2024-11-02 06:14:55.000;2;Программа 2;2;1;Печь 2;2
2024-11-02 06:15:18.000;2;Программа 2;2;20;Печь 2;2
2024-11-02 06:16:04.000;2;Программа 2;2;21;Печь 2;2
2024-11-02 06:16:06.000;2;Программа 2;2;16;Печь 2;2
2024-11-02 06:42:55.000;2;Программа 2;2;17;Печь 2;2
2024-11-02 06:43:00.000;2;Программа 2;2;18;Печь 2;2
2024-11-02 06:43:00.000;2;Программа 2;2;15;Печь 2;2
2024-11-02 06:43:05.000;2;Программа 2;2;20;Печь 2;2
2024-11-02 06:44:16.000;2;Программа 4;4;15;Печь 2;2
2024-11-02 06:45:14.000;2;Программа 4;4;21;Печь 2;2
2024-11-02 07:41:09.000;2;Программа 3;3;15;Печь 2;2
2024-11-02 07:46:56.000;2;Программа 3;3;1;Печь 2;2
2024-11-02 07:47:38.000;2;Программа 3;3;20;Печь 2;2
2024-11-02 07:48:07.000;2;Программа 3;3;21;Печь 2;2
2024-11-02 07:48:09.000;2;Программа 3;3;16;Печь 2;2
2024-11-02 07:51:28.000;2;Программа 3;3;17;Печь 2;2
2024-11-02 07:51:37.000;2;Программа 3;3;18;Печь 2;2
2024-11-02 07:51:37.000;2;Программа 3;3;15;Печь 2;2
2024-11-02 07:52:27.000;2;Программа 3;3;20;Печь 2;2
2024-11-02 07:53:01.000;2;Программа 3;3;21;Печь 2;2
2024-11-02 08:06:06.000;2;Программа 2;2;15;Печь 2;2
2024-11-02 08:10:38.000;2;Программа 2;2;1;Печь 2;2
2024-11-02 08:10:47.000;2;Программа 2;2;20;Печь 2;2
2024-11-02 08:11:09.000;2;Программа 2;2;21;Печь 2;2
2024-11-02 08:11:11.000;2;Программа 2;2;16;Печь 2;2
2024-11-02 08:37:00.000;2;Программа 2;2;17;Печь 2;2
2024-11-02 08:37:08.000;2;Программа 2;2;18;Печь 2;2
2024-11-02 08:37:08.000;2;Программа 2;2;15;Печь 2;2
2024-11-02 08:37:12.000;2;Программа 2;2;20;Печь 2;2
2024-11-02 08:37:34.000;2;Программа 2;2;21;Печь 2;2
2024-11-02 08:39:40.000;2;Программа 2;2;20;Печь 2;2
2024-11-02 08:39:48.000;2;Программа 2;2;21;Печь 2;2
2024-11-02 08:39:54.000;2;Программа 3;3;15;Печь 2;2
2024-11-02 08:42:20.000;2;Программа 3;3;1;Печь 2;2
2024-11-02 08:42:37.000;2;Программа 3;3;20;Печь 2;2
2024-11-02 08:42:53.000;2;Программа 3;3;21;Печь 2;2
2024-11-02 10:18:02.000;2;Программа 4;4;15;Печь 2;2
2024-11-02 10:23:42.000;2;Программа 4;4;1;Печь 2;2
2024-11-02 10:25:17.000;2;Программа 4;4;20;Печь 2;2
2024-11-02 10:25:56.000;2;Программа 4;4;21;Печь 2;2
2024-11-02 10:25:57.000;2;Программа 4;4;16;Печь 2;2
2024-11-02 10:50:26.000;2;Программа 4;4;17;Печь 2;2
2024-11-02 10:50:45.000;2;Программа 4;4;18;Печь 2;2
2024-11-02 10:50:45.000;2;Программа 4;4;15;Печь 2;2
2024-11-02 10:50:48.000;2;Программа 4;4;20;Печь 2;2
2024-11-02 10:51:28.000;2;Программа 4;4;21;Печь 2;2
2024-10-31 06:49:16.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 06:49:59.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 07:00:18.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 07:07:13.000;1;Программа 4;4;1;Печь 3;1
2024-10-31 07:07:18.000;1;Программа 4;4;20;Печь 3;1
2024-10-31 07:07:35.000;1;Программа 4;4;21;Печь 3;1
2024-10-31 07:07:36.000;1;Программа 4;4;16;Печь 3;1
2024-10-31 07:31:35.000;1;Программа 4;4;17;Печь 3;1
2024-10-31 07:32:18.000;1;Программа 4;4;20;Печь 3;1
2024-10-31 07:32:18.000;1;Программа 4;4;18;Печь 3;1
2024-10-31 07:32:19.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 07:32:34.000;1;Программа 2;2;15;Печь 3;1
2024-10-31 07:32:36.000;1;Программа 2;2;21;Печь 3;1
2024-10-31 07:35:15.000;1;Программа 2;2;1;Печь 3;1
2024-10-31 07:35:19.000;1;Программа 2;2;20;Печь 3;1
2024-10-31 07:35:31.000;1;Программа 2;2;21;Печь 3;1
2024-10-31 07:35:32.000;1;Программа 2;2;16;Печь 3;1
2024-10-31 08:00:51.000;1;Программа 2;2;17;Печь 3;1
2024-10-31 08:01:08.000;1;Программа 2;2;20;Печь 3;1
2024-10-31 08:01:08.000;1;Программа 2;2;18;Печь 3;1
2024-10-31 08:01:08.000;1;Программа 2;2;15;Печь 3;1
2024-10-31 08:01:25.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 08:01:27.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 08:03:17.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 08:03:19.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 08:03:46.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 08:03:48.000;1;Программа 1;1;16;Печь 3;1
2024-10-31 08:17:27.000;1;Программа 1;1;17;Печь 3;1
2024-10-31 08:17:44.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 08:17:45.000;1;Программа 1;1;18;Печь 3;1
2024-10-31 08:17:45.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 08:17:45.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 08:17:46.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 08:18:11.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 08:18:12.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 08:24:30.000;1;Программа 5;5;1;Печь 3;1
2024-10-31 08:24:38.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 08:24:58.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 08:25:00.000;1;Программа 5;5;16;Печь 3;1
2024-10-31 08:30:39.000;1;Программа 5;5;17;Печь 3;1
2024-10-31 08:30:46.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 08:30:46.000;1;Программа 5;5;18;Печь 3;1
2024-10-31 08:30:46.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 08:30:56.000;1;Программа 3;3;15;Печь 3;1
2024-10-31 08:30:57.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 08:32:30.000;1;Программа 3;3;1;Печь 3;1
2024-10-31 08:32:38.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 08:32:49.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 08:32:50.000;1;Программа 3;3;16;Печь 3;1
2024-10-31 08:35:59.000;1;Программа 3;3;17;Печь 3;1
2024-10-31 08:36:06.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 08:36:06.000;1;Программа 3;3;18;Печь 3;1
2024-10-31 08:36:07.000;1;Программа 3;3;15;Печь 3;1
2024-10-31 08:36:18.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 09:24:55.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 09:25:02.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 09:33:53.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 09:34:02.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 09:34:03.000;1;Программа 4;4;21;Печь 3;1
2024-10-31 09:38:00.000;1;Программа 4;4;1;Печь 3;1
2024-10-31 09:38:16.000;1;Программа 4;4;20;Печь 3;1
2024-10-31 09:38:26.000;1;Программа 4;4;21;Печь 3;1
2024-10-31 09:38:28.000;1;Программа 4;4;16;Печь 3;1
2024-10-31 10:02:07.000;1;Программа 4;4;17;Печь 3;1
2024-10-31 10:02:19.000;1;Программа 4;4;20;Печь 3;1
2024-10-31 10:02:19.000;1;Программа 4;4;18;Печь 3;1
2024-10-31 10:02:19.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 10:02:33.000;1;Программа 4;4;21;Печь 3;1
2024-10-31 11:20:31.000;1;Программа 2;2;15;Печь 3;1
2024-10-31 11:26:08.000;1;Программа 2;2;1;Печь 3;1
2024-10-31 11:26:12.000;1;Программа 2;2;20;Печь 3;1
2024-10-31 11:26:22.000;1;Программа 2;2;21;Печь 3;1
2024-10-31 11:26:23.000;1;Программа 2;2;16;Печь 3;1
2024-10-31 11:51:32.000;1;Программа 2;2;17;Печь 3;1
2024-10-31 11:51:46.000;1;Программа 2;2;20;Печь 3;1
2024-10-31 11:51:46.000;1;Программа 2;2;18;Печь 3;1
2024-10-31 11:51:46.000;1;Программа 2;2;15;Печь 3;1
2024-10-31 11:51:57.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 11:51:57.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 11:52:25.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 11:52:26.000;1;Программа 1;1;16;Печь 3;1
2024-10-31 12:06:15.000;1;Программа 1;1;17;Печь 3;1
2024-10-31 12:06:21.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 12:06:22.000;1;Программа 1;1;18;Печь 3;1
2024-10-31 12:06:22.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 12:06:22.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 12:06:22.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 12:06:50.000;1;Программа 1;1;21;Печь 3;1
2024-10-31 13:08:50.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 13:14:50.000;1;Программа 5;5;1;Печь 3;1
2024-10-31 13:15:31.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 13:15:44.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 13:15:46.000;1;Программа 5;5;16;Печь 3;1
2024-10-31 13:21:44.000;1;Программа 5;5;17;Печь 3;1
2024-10-31 13:21:49.000;1;Программа 5;5;20;Печь 3;1
2024-10-31 13:21:49.000;1;Программа 5;5;18;Печь 3;1
2024-10-31 13:21:50.000;1;Программа 5;5;15;Печь 3;1
2024-10-31 13:22:03.000;1;Программа 5;5;21;Печь 3;1
2024-10-31 14:12:37.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 14:16:18.000;1;Программа 4;4;1;Печь 3;1
2024-10-31 14:16:20.000;1;Программа 4;4;20;Печь 3;1
2024-10-31 14:16:22.000;1;Программа 4;4;21;Печь 3;1
2024-10-31 14:16:24.000;1;Программа 4;4;16;Печь 3;1
2024-10-31 14:39:14.000;1;Программа 4;4;17;Печь 3;1
2024-10-31 14:40:07.000;1;Программа 4;4;20;Печь 3;1
2024-10-31 14:40:07.000;1;Программа 4;4;18;Печь 3;1
2024-10-31 14:40:07.000;1;Программа 4;4;1;Печь 3;1
2024-10-31 14:40:07.000;1;Программа 4;4;15;Печь 3;1
2024-10-31 14:40:07.000;1;Программа 4;4;1;Печь 3;1
2024-10-31 14:40:10.000;1;Программа 3;3;15;Печь 3;1
2024-10-31 14:40:12.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 14:42:04.000;1;Программа 3;3;1;Печь 3;1
2024-10-31 14:42:06.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 14:42:13.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 14:42:15.000;1;Программа 3;3;16;Печь 3;1
2024-10-31 14:45:24.000;1;Программа 3;3;17;Печь 3;1
2024-10-31 14:45:30.000;1;Программа 3;3;20;Печь 3;1
2024-10-31 14:45:31.000;1;Программа 3;3;18;Печь 3;1
2024-10-31 14:45:31.000;1;Программа 3;3;15;Печь 3;1
2024-10-31 14:45:39.000;1;Программа 3;3;21;Печь 3;1
2024-10-31 15:59:09.000;1;Программа 1;1;15;Печь 3;1
2024-10-31 16:03:49.000;1;Программа 1;1;1;Печь 3;1
2024-10-31 16:03:58.000;1;Программа 1;1;20;Печь 3;1
2024-10-31 16:04:20.000;1;Программа 1;1;21;Печь 3;1
